680.0,https://markt.unibas.ch/article/mobliertes-zimmer-in-laufen
684.0,https://markt.unibas.ch/article/15m2-zimmer-frei-in-einer-wg-in-birsfelden
685.0,https://markt.unibas.ch/article/wohnen-auf-dem-ziegelhof-areal-in-liestal
690.0,https://markt.unibas.ch/article/ab-sofort-mobliertes-zimmer-in-liestal
690.0,https://markt.unibas.ch/article/tolles-zimmer-im-st-johann
695.0,https://markt.unibas.ch/article/therapie-raum-zu-vermieten
695.0,https://markt.unibas.ch/article/studentenhaus-im-erlenmattquartier
700.0,https://markt.unibas.ch/article/nachmieter-gesucht-fur-ein-grosses-mobliertes-wg-z
700.0,https://markt.unibas.ch/article/verschiedene-wg-zimmer-in-villa-nahe-bundesplatz
700.0,https://markt.unibas.ch/article/lichtdurchflutetes-wg-zimmer-in-schonem-altbau
700.0,https://markt.unibas.ch/article/wg-neugrundung-mitbewohner-in-fur-2erwg-gesucht
700.0,https://markt.unibas.ch/article/ab-1-oktober-mobliertes-zimmer-nahe-universitat
700.0,https://markt.unibas.ch/article/schones-zimmer-in-grosser-3er-wg
710.0,https://markt.unibas.ch/article/geraumiges-mobliertes-wg-zimmer-mit-doppelbett-3
720.0,https://markt.unibas.ch/article/wg-zimmer-in-3-zimmer-wohnung
722.0,https://markt.unibas.ch/article/wg-zimmer-in-muttenz-ab-sofort-zu-vermieten
730.0,https://markt.unibas.ch/article/1-zimmerwohnung-clarastr
750.0,https://markt.unibas.ch/article/grosser-zimmer-von-november-bis-zum-ersten-januar
750.0,https://markt.unibas.ch/article/zentrales-zimmer-in-altbauwohnung
750.0,https://markt.unibas.ch/article/suche-untermieter-vom-1-11-20-12-2020
750.0,https://markt.unibas.ch/article/schone-altbauwohnung-im-gundeli
770.0,https://markt.unibas.ch/article/furnished-room-60m-from-rhine-private-balcony-1
800.0,https://markt.unibas.ch/article/wg-zimmer-in-haus-am-wartenberg-in-muttenz
800.0,https://markt.unibas.ch/article/wg-zimmer-in-der-nahe-vom-tinguelymuseum
800.0,https://markt.unibas.ch/article/grosses-wg-zimmer-in-st-johann-in-3er-wg
800.0,https://markt.unibas.ch/article/atelier-60-quadratmeter-mit-einfacher-kuche
800.0,https://markt.unibas.ch/article/mobliertes-zimmer-mit-wc-und-dusche-in-binningen
810.0,https://markt.unibas.ch/article/grosses-zimmer-fast-direkt-am-rhein
847.59,https://markt.unibas.ch/article/1-5-zimmerwohnung-basel-neubad
860.0,https://markt.unibas.ch/article/mobliertes-zimmer-in-2er-wg-furnished-room
860.0,https://markt.unibas.ch/article/sonniges-mobliertes-zimmer-19m2
870.0,https://markt.unibas.ch/article/1-zimmerwohnung-nahe-uni
900.0,https://markt.unibas.ch/article/30m2-1-zi-wohnung-johanniterstrasse-4056-basel
900.0,https://markt.unibas.ch/article/grosses-stilvolles-zimmer-mit-terrasse-2
900.0,https://markt.unibas.ch/article/1-zimmerwohnung-mit-lift-im-sockelgeschoss
905.0,https://markt.unibas.ch/article/nachmieterin-gesucht-fur-praxisraum
910.0,https://markt.unibas.ch/article/gundeli-sublet-gundeli-untermieter-gesucht-2
910.0,https://markt.unibas.ch/article/gundeli-sublet-gundeli-untermieter-gesucht-1
910.0,https://markt.unibas.ch/article/gundeli-sublet-gundeli-untermieter-gesucht
